Date,GLD,GDX,USO
2024-03-08,201.6300048828125,29.296064376831055,73.36000061035156
2024-03-11,202.0,29.780378341674805,73.62000274658203
2024-03-12,199.7899932861328,29.23676109313965,73.3499984741211
2024-03-13,201.19000244140625,29.938522338867188,75.08999633789062
2024-03-14,200.35000610351562,29.543163299560547,76.30000305175781
2024-03-15,199.7100067138672,29.543163299560547,76.33000183105469
2024-03-18,200.02999877929688,29.3949031829834,77.9800033569336
2024-03-19,199.8000030517578,28.722793579101562,78.43000030517578
2024-03-20,202.17999267578125,29.908870697021484,77.25
2024-03-21,201.97000122070312,29.612350463867188,76.81999969482422
2024-03-22,200.35000610351562,29.256528854370117,76.68000030517578
2024-03-25,200.99000549316406,29.48386001586914,77.76000213623047
2024-03-26,201.63999938964844,29.50362777709961,77.29000091552734
2024-03-27,203.10000610351562,30.600746154785156,77.51000213623047
2024-03-28,205.72000122070312,31.253089904785156,78.7300033569336
2024-04-01,207.82000732421875,31.658329010009766,79.66999816894531
2024-04-02,210.88999938964844,32.06357192993164,80.79000091552734
2024-04-03,212.74000549316406,32.75545120239258,81.25
2024-04-04,211.52000427246094,32.399627685546875,82.2699966430664
2024-04-05,215.13999938964844,33.44732666015625,82.4000015258789
2024-04-08,216.47999572753906,33.210113525390625,82.19999694824219
2024-04-09,217.6699981689453,33.783382415771484,81.1500015258789
2024-04-10,215.61000061035156,33.2891845703125,82.08999633789062
2024-04-11,219.8000030517578,34.05025100708008,81.55000305175781
2024-04-12,216.88999938964844,33.368255615234375,81.52999877929688
2024-04-15,220.9499969482422,33.14092254638672,81.6500015258789
2024-04-16,221.22000122070312,32.646724700927734,81.33000183105469
2024-04-17,219.58999633789062,33.16069412231445,78.91000366210938
2024-04-18,220.33999633789062,33.35837173461914,78.77999877929688
2024-04-19,221.02999877929688,33.674659729003906,78.8499984741211
2024-04-22,215.57000732421875,32.15252685546875,78.77999877929688
2024-04-23,215.0399932861328,32.66649627685547,79.9800033569336
2024-04-24,214.63999938964844,32.73568344116211,79.63999938964844
2024-04-25,215.9199981689453,33.931644439697266,80.44000244140625
2024-04-26,216.6199951171875,34.178741455078125,80.38999938964844
2024-04-29,216.17999267578125,34.366539001464844,79.5
2024-04-30,211.8699951171875,32.745567321777344,78.37999725341797
2024-05-01,213.7899932861328,32.9333610534668,75.93000030517578
2024-05-02,213.1300048828125,33.190345764160156,75.93000030517578
2024-05-03,212.9600067138672,33.05196762084961,75.12999725341797
2024-05-06,215.1999969482422,33.81303405761719,75.66000366210938
2024-05-07,214.2100067138672,33.77349853515625,75.5
2024-05-08,213.5800018310547,33.763614654541016,76.11000061035156
